sequence_id	library	term	gained_in_term	lost_in_term	gained_genes	lost_genes	corrected_log2_odds_ratio	p_value	q_within_screen	q_global_library
ABCA4_d46588bae62c7ee6	Reactome	Stimuli-sensing channels (R-HSA-2672351)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Biological Process	calcium activated galactosylceramide scrambling (GO:0061591)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Biological Process	calcium activated phosphatidylcholine scrambling (GO:0061590)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Biological Process	regulation of monoatomic ion transmembrane transport (GO:0034765)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Molecular Function	ABC-type sterol transporter activity (GO:0034041)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Molecular Function	identical protein binding (GO:0042802)	0	2		ABCG4;STOM	0.4854268271702417	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Biological Process	cholesterol efflux (GO:0033344)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Molecular Function	protein heterodimerization activity (GO:0046982)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Molecular Function	ATP hydrolysis activity (GO:0016887)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Biological Process	positive regulation of cholesterol efflux (GO:0010875)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Biological Process	lipid transport (GO:0006869)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d46588bae62c7ee6	GO Biological Process	cellular response to high density lipoprotein particle stimulus (GO:0071403)	0	1		ABCG4	1.584962500721156	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Biological Process	porphyrin-containing compound biosynthetic process (GO:0006779)	1	0	ABCB6		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Biological Process	cellular response to peptide (GO:1901653)	1	0	ANO1		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Biological Process	retina development in camera-type eye (GO:0060041)	1	0	MFSD8		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Biological Process	establishment of localization in cell (GO:0051649)	1	0	ATP7B		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Biological Process	neuromuscular process (GO:0050905)	1	0	MFSD8		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Molecular Function	signaling receptor binding (GO:0005102)	1	0	ANO1		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Molecular Function	peptide antigen binding (GO:0042605)	1	0	TAP2		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Molecular Function	protein homodimerization activity (GO:0042803)	3	0	ANO1;CLCN1;MFSD1		-3.4594316186372973	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Molecular Function	chloride channel activity (GO:0005254)	3	0	ANO1;CLCN1;MFSD8		-3.4594316186372973	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Molecular Function	efflux transmembrane transporter activity (GO:0015562)	1	0	ABCB6		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	Reactome	Disease (R-HSA-1643685)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	KEGG	EFFEROCYTOSIS	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	1.1375035237499351	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	Reactome	Ion channel transport (R-HSA-983712)	3	0	ANO1;ATP7B;CLCN1		-3.4594316186372973	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	Reactome	Ion transport by P-type ATPases (R-HSA-936837)	1	0	ATP7B		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	Reactome	Immune System (R-HSA-168256)	1	0	TAP2		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	KEGG	MINERAL ABSORPTION	1	0	ATP7B		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	KEGG	ABC TRANSPORTERS	1	0	ABCB6		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	KEGG	LYSOSOME	1	0	MFSD8		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Cellular Component	membrane (GO:0016020)	4	0	ANO1;ATP7B;CLCN1;TAP2		-3.0588936890535687	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Cellular Component	nucleoplasm (GO:0005654)	2	0	ABCB6;ANO1		-3.9818526532897405	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Cellular Component	trans-Golgi network (GO:0005802)	1	0	ATP7B		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Cellular Component	extracellular exosome (GO:0070062)	2	0	ABCB6;ANO1		-3.9818526532897405	1.0	1.0	1.0
ABCA4_d5f6ccf5bf7edf95	GO Cellular Component	mitochondrial outer membrane (GO:0005741)	1	0	ABCB6		-4.754887502163468	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5ffd10f7e46e0aa	GO Biological Process	calcium activated galactosylceramide scrambling (GO:0061591)	0	1		ANO4	-2.321928094887362	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d5a9a580d799f2c9	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	2.1154772174199357	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	Reactome	Stimuli-sensing channels (R-HSA-2672351)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	KEGG	EFFEROCYTOSIS	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Cellular Component	plasma membrane (GO:0005886)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	GO Biological Process	calcium activated galactosylceramide scrambling (GO:0061591)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d477018fb117b74c	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	Reactome	Innate Immune System (R-HSA-168249)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	Reactome	Signal Transduction (R-HSA-162582)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	Reactome	CDC42 GTPase cycle (R-HSA-9013148)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	Reactome	Transport of small molecules (R-HSA-382551)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	Reactome	SARS-CoV-2 Infection (R-HSA-9694516)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	Reactome	Late SARS-CoV-2 Infection Events (R-HSA-9772573)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d47b39f7061022a1	Reactome	Disease (R-HSA-1643685)	0	1		ANO4	-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Molecular Function	iodide transmembrane transporter activity (GO:0015111)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Molecular Function	protein homodimerization activity (GO:0042803)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Molecular Function	chloride channel activity (GO:0005254)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Biological Process	chloride transport (GO:0006821)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Biological Process	chloride transmembrane transport (GO:1902476)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Cellular Component	cytosol (GO:0005829)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Cellular Component	plasma membrane (GO:0005886)	0	3		ANO4;NIPA2;STOM	-1.222392421336448	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Cellular Component	membrane raft (GO:0045121)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Cellular Component	blood microparticle (GO:0072562)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Molecular Function	identical protein binding (GO:0042802)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Molecular Function	ion channel inhibitor activity (GO:0008200)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Molecular Function	RNA polymerase binding (GO:0070063)	0	1		STOM	0.5305147166987798	1.0	1.0	1.0
ABCA4_d477018fb117b74c	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Molecular Function	protein dimerization activity (GO:0046983)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d477018fb117b74c	KEGG	EFFEROCYTOSIS	0	1		ANO4	0.5305147166987798	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Biological Process	calcium activated galactosylceramide scrambling (GO:0061591)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Biological Process	calcium activated phosphatidylcholine scrambling (GO:0061590)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5408998e23f583d	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	KEGG	EFFEROCYTOSIS	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Cellular Component	plasma membrane (GO:0005886)	0	2		ANO4;NIPA2	-1.8365012677171206	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Molecular Function	phospholipid scramblase activity (GO:0017128)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Molecular Function	protein dimerization activity (GO:0046983)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Molecular Function	intracellularly calcium-gated chloride channel activity (GO:0005229)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5633bd1c6d27578	GO Molecular Function	chloride channel activity (GO:0005254)	0	1		ANO4	-0.7369655941662062	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Molecular Function	metal ion binding (GO:0046872)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Molecular Function	identical protein binding (GO:0042802)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Molecular Function	calcium-activated cation channel activity (GO:0005227)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	GO Biological Process	magnesium ion transport (GO:0015693)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	Reactome	SARS-CoV Infections (R-HSA-9679506)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	Reactome	Ion channel transport (R-HSA-983712)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	Reactome	Infectious disease (R-HSA-5663205)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	Reactome	Viral Infection Pathways (R-HSA-9824446)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	GO Molecular Function	magnesium ion transmembrane transporter activity (GO:0015095)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Cellular Component	membrane (GO:0016020)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Cellular Component	apical plasma membrane (GO:0016324)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Cellular Component	nucleoplasm (GO:0005654)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Cellular Component	extracellular exosome (GO:0070062)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d4e0d1a8a2538123	GO Cellular Component	presynapse (GO:0098793)	1	0	ANO1		-1.5849625007211563	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	GO Cellular Component	plasma membrane (GO:0005886)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	GO Cellular Component	early endosome (GO:0005769)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Molecular Function	voltage-gated chloride channel activity (GO:0005247)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Molecular Function	signaling receptor binding (GO:0005102)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Biological Process	chloride transport (GO:0006821)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Biological Process	mucus secretion (GO:0070254)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	GO Cellular Component	membrane (GO:0016020)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Biological Process	monoatomic ion transmembrane transport (GO:0034220)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Biological Process	detection of temperature stimulus involved in sensory perception of pain (GO:0050965)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d5408998e23f583d	GO Biological Process	cellular response to heat (GO:0034605)	1	0	ANO1		-1.8744691179161412	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	Reactome	Transport of small molecules (R-HSA-382551)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_d51804aaadb115c9	Reactome	Miscellaneous transport and binding events (R-HSA-5223345)	0	1		NIPA2	-3.1699250014423126	1.0	1.0	1.0
ABCA4_342eabeae5f4d215	KEGG	PEROXISOME	0	1		ABCD4	1.8378272742818742	1.0	1.0	1.0
ABCA4_342eabeae5f4d215	KEGG	RAS SIGNALING PATHWAY	0	1		SPNS1	1.8378272742818742	1.0	1.0	1.0
ABCA4_342eabeae5f4d215	KEGG	CHOLESTEROL METABOLISM	0	2		ABCA1;NPC1	1.09155393788944	1.0	1.0	1.0
ABCA4_3442c0cf717f7312	KEGG	PEROXISOME	0	1		ABCD4	3.5792261311720117	1.0	1.0	1.0
ABCA4_3442c0cf717f7312	KEGG	RAS SIGNALING PATHWAY	0	1		SPNS1	3.5792261311720117	1.0	1.0	1.0
ABCA4_3442c0cf717f7312	KEGG	CHOLESTEROL METABOLISM	0	1		NPC1	3.5792261311720117	1.0	1.0	1.0
ABCA4_3442c0cf717f7312	KEGG	EFFEROCYTOSIS	0	2		ANO4;ANO7	2.8307189151231142	1.0	1.0	1.0
ABCA4_34d99cf9ac13a9c0	GO Biological Process	chloride transmembrane transport (GO:1902476)	0	1		ANO4	1.584962500721156	1.0	1.0	1.0
ABCA4_34d99cf9ac13a9c0	GO Biological Process	positive regulation of viral process (GO:0048524)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_34d99cf9ac13a9c0	GO Biological Process	positive regulation of protein targeting to membrane (GO:0090314)	0	1		STOM	1.584962500721156	1.0	1.0	1.0
ABCA4_34d99cf9ac13a9c0	GO Biological Process	calcium activated phosphatidylserine scrambling (GO:0061589)	0	1		ANO4	1.584962500721156	1.0	1.0	1.0
ABCA4_34d99cf9ac13a9c0	GO Biological Process	establishment of localization in cell (GO:0051649)	0	1		ANO4	1.584962500721156	1.0	1.0	1.0
ABCA4_34488af2f408a14f	Reactome	SARS-CoV Infections (R-HSA-9679506)	0	1		ANO4	-0.84799690655495	1.0	1.0	1.0
ABCA4_34488af2f408a14f	Reactome	Ion channel transport (R-HSA-983712)	0	1		ANO4	-0.84799690655495	1.0	1.0	1.0
ABCA4_34488af2f408a14f	Reactome	Infectious disease (R-HSA-5663205)	0	1		ANO4	-0.84799690655495	1.0	1.0	1.0
ABCA4_34488af2f408a14f	Reactome	Induction of Cell-Cell Fusion (R-HSA-9733458)	0	1		ANO4	-0.84799690655495	1.0	1.0	1.0
ABCA4_34488af2f408a14f	Reactome	Viral Infection Pathways (R-HSA-9824446)	0	1		ANO4	-0.84799690655495	1.0	1.0	1.0
